"","NPB_F18_1_E6_S66","NPB_F15_2_B2_S76","NPB_F12_2_F9_S40","NPB_F7_9_A12_S34","NPB_F13_6_F11_S56","NPB_F1_9_A3_S9","NPB_F13_3_C11_S53","NPB_F17_12_D6_S65","NPB_F13_8_H11_S58","NPB_F9_6_F5_S8","NPB_F15_6_F2_S80","NPB_F10_11_G7_S25","NPB_F18_4_H6_S69","NPB_F12_7_C10_S45","NPB_F14_8_D1_S70","NPB_F7_2_B11_S27","NPB_F2_12_H4_S24","NPB_F6_3_G9_S16","NPB_F9_10_B6_S12","NPB_F11_2_B8_S28","NPB_F13_4_D11_S54","NPB_F18_6_B7_S71","NPB_F2_6_B4_S18","NPB_F14_4_H12_S66","NPB_F2_11_G4_S23","NPB_F1_2_B2_S2","NPB_F14_10_F1_S72","NPB_F17_3_C5_S56","NPB_F7_11_C12_S36","NPB_F16_7_C4_S48","NPB_F9_2_B5_S4","NPB_F12_6_B10_S44","NPB_F5_3_C8_S4","NPB_F13_1_A11_S51","NPB_F6_11_G10_S24","NPB_F8_2_F12_S39","NPB_F16_3_G3_S89","NPB_F9_5_E5_S7","NPB_F15_8_H2_S82","NPB_F15_12_D3_S86","NPB_F6_7_C10_S20","NPB_F11_8_H8_S34","NPB_F4_7_C7_S43","NPB_F17_7_G5_S60","NPB_F14_6_B1_S68","NPB_F8_5_A4_S42","NPB_F13_12_D12_S62","NPB_F16_12_H4_S53","NPB_F8_10_F4_S47","NPB_F1_7_G2_S7","NPB_F9_7_G5_S9","NPB_F16_4_H3_S90","NPB_F8_11_G4_S1","NPB_F7_4_D11_S29","NPB_F12_12_H10_S50","NPB_F13_7_G11_S57","NPB_F17_2_B5_S55","NPB_F15_10_B3_S84","NPB_F12_10_F10_S48","NPB_F3_10_B6_S34","NPB_F2_4_H3_S16","NPB_F13_2_B11_S52","NPB_F14_3_G12_S65","NPB_F10_6_B7_S20","NPB_F2_9_E4_S21","NPB_F1_12_D3_S12","NPB_F16_5_A4_S91","NPB_F5_1_A8_S2","NPB_F15_5_E2_S79","NPB_F8_12_H4_S2","NPB_F8_6_B4_S43","NPB_F9_12_D6_S14","NPB_F15_11_C3_S85","NPB_F5_2_B8_S3","NPB_F10_3_G6_S17","NPB_F3_8_H5_S32","NPB_F4_11_G7_S47","NPB_F8_8_D4_S45","NPB_F8_3_G12_S40","NPB_F10_7_C7_S21","NPB_F5_10_B9_S11","NPB_F13_11_C12_S61","NPB_F5_9_A9_S10","NPB_F2_1_E3_S13","NPB_F4_2_F6_S38","NPB_F9_11_C6_S13","NPB_F5_4_D8_S5","NPB_F4_6_B7_S42","NPB_F8_1_E12_S38","NPB_F6_9_E10_S22","NPB_F11_1_A8_S27","NPB_F6_2_F9_S15","NPB_F3_1_A5_S25","NPB_F6_6_B10_S19","NPB_F4_12_H7_S1","NPB_F17_1_A5_S54","NPB_F1_3_C2_S3","NPB_F10_10_F7_S24","NPB_F12_4_H9_S42","NPB_F13_9_A12_S59","NPB_F12_8_D10_S46","NPB_F3_5_E5_S29","NPB_F17_10_B6_S63","NPB_F1_8_H2_S8","NPB_F2_8_D4_S20","NPB_F15_4_D2_S78","NPB_F1_4_D2_S4","NPB_F11_10_B9_S36","NPB_F6_12_H10_S25","NPB_F15_1_A2_S75","NPB_F2_7_C4_S19","NPB_F14_2_F12_S64","NPB_F2_10_F4_S22","NPB_F8_7_C4_S44","NPB_F1_10_B3_S10","NPB_F4_1_E6_S37","NPB_F17_9_A6_S62","NPB_F4_3_G6_S39","NPB_F16_6_B4_S92","NPB_F3_2_B5_S26","NPB_F18_9_E7_S74","NPB_F14_12_H1_S74","NPB_F11_12_D9_S38","NPB_F15_3_C2_S77","NPB_F10_9_E7_S23","NPB_F11_5_E8_S31","NPB_F13_5_E11_S55","NPB_F3_7_G5_S31","NPB_F18_11_G7_S76","NPB_F6_5_A10_S18","NPB_F17_11_C6_S64","NPB_F14_9_E1_S71","NPB_F15_7_G2_S81","NPB_F3_4_D5_S28","NPB_F12_1_E9_S39","NPB_F10_8_D7_S22","NPB_F12_11_G10_S49","NPB_F16_10_F4_S51","NPB_F16_2_F3_S88","NPB_F7_10_B12_S35","NPB_F7_1_A11_S26","NPB_F11_4_D8_S30","NPB_F9_1_A5_S3","NPB_F11_6_F8_S32","NPB_F2_3_G3_S15","NPB_F14_5_A1_S67","NPB_F6_10_F10_S23","NPB_F4_5_A7_S41","NPB_F18_7_C7_S72","NPB_F1_5_E2_S5","NPB_F18_8_D7_S73","NPB_F3_11_C6_S35","NPB_F1_1_A2_S1","NPB_F10_12_H7_S26","NPB_F7_6_F11_S31","NPB_F17_4_D5_S57","NPB_F14_1_E12_S63","NPB_F5_6_F8_S7","NPB_F11_11_C9_S37","NPB_F3_6_F5_S30","NPB_F14_11_G1_S73","NPB_F4_8_D7_S44","NPB_F10_1_E6_S15","NPB_F2_2_F3_S14","NPB_F17_8_H5_S61","NPB_F16_8_D4_S49","NPB_F12_5_A10_S43","NPB_F7_7_G11_S32","NPB_F11_9_A9_S35","NPB_F5_7_G8_S8","NPB_F4_9_E7_S45","NPB_F12_3_G9_S41","NPB_F8_9_E4_S46","NPB_F4_4_H6_S40","NPB_F18_10_F7_S75","NPB_F18_3_G6_S68","NPB_F17_5_E5_S58","NPB_F9_9_A6_S11","NPB_F1_6_F2_S6","NPB_F10_5_A7_S19","NPB_F6_8_D10_S21","NPB_F8_4_H12_S41","NPB_F6_4_H9_S17","NPB_F16_9_E4_S50","NPB_F16_11_G4_S52","NPB_F3_12_D6_S36","NPB_F5_5_E8_S6","NPB_F15_9_A3_S83","NPB_F5_12_D9_S13","NPB_F12_9_E10_S47","NPB_F3_3_C5_S27","NPB_F6_1_E9_S14","NPB_F18_5_A7_S70","NPB_F14_7_C1_S69","NPB_F9_3_C5_S5","NPB_F4_10_F7_S46","NPB_F3_9_A6_S33","NPB_F11_3_C8_S29","NPB_F10_2_F6_S16","NPB_F7_3_C11_S28","NPB_F18_12_H7_S77","NPB_F2_5_A4_S17","NPB_F7_12_D12_S37","NPB_F5_8_H8_S9","NPB_F11_7_G8_S33","NPB_F13_10_B12_S60","NPB_F9_8_H5_S10","NPB_F18_2_F6_S67","NPB_F1_11_C3_S11","NPB_F7_8_H11_S33","NPB_F17_6_F5_S59","NPB_F9_4_D5_S6","NPB_F5_11_C9_S12","NPB_F16_1_E3_S87","NPB_F7_5_E11_S30","NPB_F10_4_H6_S18"
"Biocide and metal resistance protein",122.977150130311,24.1561522700313,0.0903587241348152,8.51820649630254,0,1.52409982853877,2.85313376987839,53.0959255694578,0,1.35879821846456,0.250180686051037,0,142.294767162746,0,3.13240772096173,0,7.22935116573288,0,19.5279334352182,0,0,71.0672468074569,49.1251682368775,0.503893724232707,42.3371854411924,1.40583421197972,4.23110592354829,100.618914908249,0,50.3507311853525,2.7307073654285,5.9142434696895,0,0,0,0,72.3965763195435,35.277446300716,8.64038136855696,0.297132669737038,0,0,0,0,0,0.246115982156591,0,78.1336995657177,8.03103518682366,24.4016893477241,2.49257022337264,67.5612855239099,0,0,0,3.46420323325635,87.2093023255814,0.6792196520886,0,0,0,0,1.75912815892221,0,0,4.01360544217687,54.0048148871104,0,0,0,37.751242305125,0.711141212326448,1.58623341665064,0,0,0.243536144822827,0,26.060296371998,8.11399168810608,0,0,0.317339426250317,0,0,1.64801208542196,1.09759715218036,0,0,22.3186608803472,0,0,0,0,0,0,75.7777777777778,29.7414572410053,0,0,0.724375226367258,0,41.8029517351416,38.4482161413232,49.7040624159268,13.0145278450363,0,43.6596218020022,0,0.317793243715639,0,5.88853838065195,0.424605912637333,0,4.75225382626319,36.0384410037373,26.3241357437361,78.3188227136143,0,66.1281052429913,0,0.375692683384991,0.356229152498462,0,8.15676912364468,0.393236335037357,0,3.59760159893404,0,53.5025562830747,0,59.3073795391877,21.3675213675214,40.9669555796316,43.4060721062619,1.0058434715969,0,0,106.796289689618,48.7846530426368,0,0,0,0,0,0,0.354575637430294,0,0,59.8260625613691,0,61.6096723993456,0,2.44995518374664,0,1.71841437219293,51.8318262328703,36.2212432697014,0,0,38.7285348922178,0.893255917820456,0,0,30.2447906129881,30.5821025195482,0,0.639873244157348,0,0,0,3.62639679527725,4.63652922669316,0,0,114.628025580831,29.0771175726928,52.2423502272881,0,143.565354076821,0,0,0,0,100.133433892209,57.5980864935766,58.0357142857143,0,0.834483422665854,0,31.5818381545221,44.3252399774139,0,82.1645247569965,0,6.38539117980545,0,9.22367409684858,0,0,14.1046831955923,0,46.5614341238994,0,0,0,0,0,66.0939060939061,0,0.718744089275582,110.832400725505,0,0,73.13769751693,0,0
"Drug and biocide ABC efflux pumps",53.2759561185526,12.6172759624717,0,5.3355798932884,0,0,0,17.3243503368624,0,0,0,0,45.8953432549208,0,0,0,0,0,9.50925454236712,0,0,28.5117973752167,15.814266487214,0,22.2486229614429,0,0,50.7799775598103,0,14.2670312685769,0,0,0,0,0,0,87.4849116646549,15.8114558472554,5.16436587545933,0,0,0,0,0,0,0,0,28.952154708437,6.32954468114068,0,0,44.9995351287693,0,0,0,0,28.3914728682171,0,0,0,0,0,0,0,0,0,32.0775587221029,0,0,0,12.756804865386,0,0,0,0,0,0,14.1032192130812,6.03601820700574,0,0,0,0,0,0,0,0,0,12.6059103120479,0,0,0,0,0,0,23.3333333333333,12.6559392514916,0,0,0,0,13.5620263262864,23.7847823576954,22.4643529728275,8.47457627118644,0,11.8650352243233,0,0,0,6.83491062039958,0,0,0,16.9514148424987,10.5719420657575,24.4625934201402,0,30.8129510185836,0,0,0,0,12.5335720680394,0,0,0,0,35.0255628307472,0,19.0213581343179,13.5097877033361,64.192849404117,20.9914611005693,0,0,0,44.3631823046736,45.8814823248136,0,0,0,0,0,0,0,0,0,22.4435404685089,0,35.3537368820079,0,0,0,3.08533489552822,25.0769087349678,14.5863925599608,0,0,14.8885641213007,0,0,0,11.0256928990492,34.4917463075586,0,0,0,0,0,0,4.4709388971684,0,0,33.5343641220756,17.5937631689844,23.2715923739738,0,38.7227439442183,0,0,0,0,49.3125253814469,21.9898923652637,15.1998299319728,0,0,0,9.2456975466862,15.7161678900809,0,23.0282471133146,0,0,0,0,0,0,7.71349862258953,0,15.6262393908146,0,0,0,0,0,27.3726273726274,0,0,30.5252190020453,0,0,28.8939051918736,0,0
"QAC efflux pump",7.51560700648524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93607838975556,0,0,0,0,0,8.21600492236418,0,0,0,0,0,0,0,0,17.0086689344892,0,0,0,0,0,0,0,0,0,0,1.59608032367024,0,0,0,8.305699321288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86290584943718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00392564369011,5.04439063761098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97969218979501,0,0,0,0,0,0,0,0,0,4.70894250605436,0,0,0,9.41224268689057,0,0,0,0,3.56760613628255,9.9049353902203,0,0,0,0,0,0,0,0,0,0,0,4.70851123259247,0,0,0,0,2.33056772629813,0,0,0,0,0,0,0,0,2.95395308427454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32058942971515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23676323676324,0,0,0.501678694091769,0,0,1.68274163759491,0,0
"Drug and biocide MFS efflux regulator",68.6708285350627,11.9702361695244,0,8.424599831508,0,0,0,10.7475136349054,0,0,0,0,76.2041926708273,0,0,0,3.31345261762757,0,9.84887077602309,0,0,42.4139516785171,16.9078061911171,0,19.8725564315801,0,0,52.0105686054508,0,23.5406015931518,0,0,0,0,0,0,36.6783715571162,17.6014319809069,0,0,0,0,0,0,0,0,0,44.5788946215805,0,2.65915845455967,1.05454894065766,31.9831406700344,0,0,0,1.4212115828744,46.7700258397933,0,0,0,0,0,0,0,0,0,20.0403409460603,0,0,0,18.0968627160128,0,0,0,0,0,0,12.4680633622892,3.26538689887196,0,0,0,0,0,0,0,0,0,3.65089205758766,0,0,0.961538461538462,0,0,0,33.8518518518519,16.4527210269391,0,0,0,0,21.9385719984045,18.5890774737328,24.4821092278719,2.42130750605327,0,21.6907675194661,0,0,0,0,0.5572952603365,0,0,14.5488521089162,17.5494238291574,41.9909083904769,0,36.9116801839198,0,0.469615854231239,0,0,7.85835074107232,0,0,0,0,27.7154901784913,0,32.3877179043791,0,23.5644637053088,24.0749525616698,0,0,0,68.408847663218,28.1209085216599,0,0,0,0,0,0,0,0,0,24.6878945153598,0,28.0116515701688,0,0,0,0,22.5598955905659,17.5232501223691,0,0,21.0084033613445,0,0,0,20.0283228808416,15.2910512597741,0,0,0,0,0,0.801180687328695,1.60070651873931,0,0,68.8294341455517,15.6974294142436,25.5105502408576,0,81.9495385111443,0,0,0,0,59.3780820328363,25.5777169090699,29.9744897959184,0,0,0,14.3720248993043,23.1507622811971,0,46.1217300541457,0,1.25320761472817,0,2.88239815526518,0,0,13.9944903581267,0,23.6773221226303,0,0,0,0,0,39.9200799200799,0,0,51.8658588353336,0,0,32.2183459880977,0,0
"Lipid A modification",65.1857688344748,11.9702361695244,0,8.33099316671347,0,0,1.30963517305893,32.8841835097851,0,5.81263682343172,0,0,69.7071531445031,0,5.75685743311886,0,0,0,5.51876379690949,0,0,44.0411758463334,34.9932705248991,0,33.3729344421644,0,8.3163116428363,56.1004741394911,0,31.0307930091547,4.37661317472786,2.29998357154592,0,0,0,0,50.7791067705476,34.8299522673031,13.5068030588936,0,0,0,0,0,0,0,0,47.2514012100516,4.6280541754577,0,0,46.4251402361546,0,0,3.61209746540958,7.01723219044235,53.5206718346253,0,0,0,0,0,0,0,0,5.10204081632653,35.1356626976381,0,0,0,27.8869687754951,0,0,0,0,0,0,20.2350536535514,18.4049079754601,0,0,0,0,0,0,4.24206466923761,0,0,27.0028242749879,0,0,0,0,0,0,32.5925925925926,31.7302476948111,0,0,3.33212604128939,0,21.3801356202633,15.3561944348228,27.3742265267689,9.68523002421307,0,28.0867630700779,0,0,0,9.77917981072555,0,0,7.19826682507513,27.3625200213561,16.5979490432392,42.7613837737884,0,33.5909061881346,0,0,0,0,14.4235551576644,0,0,5.52964690206529,0,39.1514934074805,0,45.380193485068,21.0918114143921,31.2838569880823,40.6783681214421,2.39486540856404,0,0,66.1077417053157,30.2271304149826,0,0,0,0,0,0,0,0,0,34.7173516622247,0,42.2967958182036,0,0,0,0,43.6282278363009,28.58541360744,0,0,28.5896967482645,2.05448861098705,0,0,34.3920695933644,35.2736750651607,0,0,0,0,0,1.01201771030993,10.4873875365679,0,0,72.1484659596859,21.2810788032027,25.7140918651197,0,71.5005441134981,0,0,0,0,68.6894471195684,40.3919601867212,53.358843537415,0,0,0,19.4068106920542,20.4216073781291,0,43.5122969534869,0,8.8918064092618,0,12.2982321291314,0,0,19.8347107438017,0,32.5216149758071,0,0,0,0,0,40.2397602397602,0,0,68.8071624281249,0,0,48.553252616458,0,0
"Acid resistance regulator",21.8498090793381,5.28415830906934,0.662630643655312,0,0,0,0.608044901777362,10.2662816811036,0,0,0,0,24.2278764602336,0,0,0,0,0,3.82068262862965,0,0,12.4164278892073,7.907133243607,0,8.74824495085862,0,0,16.6853668247132,0,11.5325169420996,0.935173755283732,6.89995071463775,0,0,0,0,14.265335235378,8.50238663484487,3.47601549309763,0,0,0,0,0,0,0,0,15.5525036190193,2.58626556863813,0,0,10.2891499054762,0,0,0,1.4212115828744,13.1136950904393,0,0,0,0,0,0,0,0,0,15.2254538356432,0,0,0,8.8259289475636,0.609549610565527,0.528744472216881,0,0,0,0,4.08788962698007,2.27587571739561,0,0,0,0,0,0,0,0,0,8.88613349865675,0,0,0,0,0,0,11.3703703703704,6.14717049358163,0,0,1.01412531691416,0,7.41922616673315,19.1663780163953,8.81086898036051,10.4418886198547,0,8.80608083055247,0,0,0,1.26182965299685,0,0,0.978405199524775,7.47463961558996,7.71751770800296,19.0307419677941,0,13.18730442557,0,2.53592561284869,0,0,3.28260220829603,0,0,0,0,14.889227733429,0,11.9642940599149,5.1006341328922,7.99024918743229,10.673624288425,0,0,0,20.9240099892972,9.22183639779131,0,0,0,0,0,0,0,0,0,10.4502735306495,0,11.4919596185308,0,0,0,0,13.6105155215811,6.95056289769946,0,0,9.86481549141396,0,0,0,8.19340481488974,8.86185925282363,0,0,0,0,0,0,0,0,0,22.1606087590059,6.2157606405394,10.9912477101567,0,27.4475031236145,0,0,0,0,19.9280617276788,12.7695690752672,10.9481292517007,0,0,0,4.39399487367265,7.34048560135517,0,15.8849240002609,0,0,0,0,0,0,7.71349862258953,0,8.20972475608789,0,0,0,0,0,11.8281718281718,0,0,18.09902365608,0,0,13.7492304535194,0,0
"Phenolic resistance protein",21.5770652766834,2.37247924080664,0,1.02967331273987,0,0,0,4.65190888675008,0,2.11368611761153,0.583754934119086,0,24.5479276684269,0,0,0,0,0,3.39616233655969,0,0,7.88849977006615,7.907133243607,0,4.644130035641,0,1.31310183834257,18.6398349560245,0,9.21412436095589,0,1.39641859701002,0,0,0,0,13.9910018654669,6.56324582338902,4.4691627768398,0,0,0,0,0,0,0,0,12.4345792658031,1.02089430340979,0,0,12.5825146434438,0,0,0.489775927513163,0,13.2751937984496,0,0,0,0,0,0,0,0,0,6.63673628733164,0,0,0,7.19424460431655,0,0,0,0,0,0,5.7230454777721,2.17692459924797,0,0,0,0,0,0,0,0,0,5.51078046428325,0,0,0,0,0,0,12.1481481481481,6.14717049358163,0,0,0,0,6.30235341045074,6.11938575222261,5.98601022329836,4.99394673123487,0,6.67408231368187,0,0,0,0,0,0,1.5374938849675,3.87079551521623,4.22877682630299,12.8284151321365,0,9.67494731464333,0,0,0,0,2.98418382572366,1.17970900511207,0,0,0,9.37303794062248,0,10.936112539141,5.78990901571547,7.5839653304442,5.09962049335863,1.05374077976818,0,0,19.015340706386,9.27876131382706,0,0,0,0,0,0,0,0,0,10.2398653387572,0,9.33721719005626,0,1.55363011652226,0,0,9.6951617414002,5.38423886441508,0,0,6.94190719766167,0,0,0,3.74266639692494,22.9365768896612,0,0,0,0,0,1.09635251950242,1.10393553016504,0,0,18.9427669392051,6.63716814159292,6.78472080873872,0,19.8802950304301,0,0,0,0,17.6074722979637,8.56448439489217,7.06845238095238,0,0,0,3.84474551446357,7.43459439111613,0,13.8299954334921,0,0,0,3.84319754035357,0,0,4.29752066115702,0,8.96327437138098,0,0,0,0,0,8.63136863136863,0,0,17.2114382742253,0,0,11.7381489841986,0,0
"Multi-metal ABC efflux pumps",113.643251106128,19.411193788418,3.01195747116051,7.5821398483572,0,0,0,43.6316971446904,0,0,0,0,142.838854216675,0,5.84151710125296,0,1.6266040122899,0,9.33944642553914,0,0,70.5012557925643,37.9374158815612,0,24.8406955394751,0,0,60.226573527815,0,61.7049102365949,0,6.57138163298834,0,0,0,0,72.8629430483924,33.7112171837709,4.56847750521402,0,0,0,0,0,0,0,0,43.650940945028,0,3.28484279680901,1.58182341098648,69.6067189388539,0,0,0,3.553028957186,75.4198966408269,0,0,0,0,0,0,0,0,0,56.9978528206129,0,0,0,46.132166431803,0,2.25918092674486,0,0,0,0,39.3459376596832,0,0,0,0,0,0,0,0,0,0,57.1743473169388,0,0,0,0,0,0,80.7037037037037,42.6685951907431,0,0,0,0,26.4060630235341,27.7104260478005,30.1318267419962,10.1392251815981,0,24.3789395624768,0,0,0,0,0,0,4.2630512265008,12.8136679124399,17.4437044084998,90.6079050774328,0,74.7812759435468,0,0,0,0,3.77996617924997,0,0,6.7288474350433,0,53.9958740694233,0,64.4015516193859,39.2886683209264,48.8894907908992,22.5332068311195,2.2511734840502,0,0,94.6664288262576,33.2441509648773,0,0,0,0,0,0,0,0,0,52.81245616496,0,52.471968397111,0,0,0,0,34.1195115130046,22.6138032305433,0,0,19.9123127511874,0.848593121929433,0,0,23.0629172567267,51.3466550825369,0,0,0,0,0,1.93970061142737,8.77628746481205,0,0,87.0031571278232,34.3447113358618,72.18942940498,0,80.226512434001,0,0,0,0,78.0878343099147,60.1057057983874,57.7699829931973,0,0,0,35.5181252288539,28.420854507811,0,85.3936982190619,0,1.90964969863341,0,4.41967717140661,0,0,4.40771349862259,0,26.929483620211,0,0,0,0,0,60.5794205794206,0,0,104.156215027206,0,0,62.0151857172173,0,0
"Biocide and metal ABC efflux pumps",29.729074489363,13.803515582875,0,11.5136197697276,0,0,2.15154349859682,13.9557266602502,0,2.18917490752623,0,0,33.7013922227556,0,0,0,0,0,0,0,0,21.719905196505,11.3559892328398,0,20.6285776001728,0,4.08520571928801,27.4711354012089,0,13.3158958506717,0,0.98570724494825,0,0,0,0,19.1484692197959,13.2010739856802,0.993147283742179,0,0,0,0,0,0,0,0,20.6376897665269,0,2.03347411231034,0,19.741531595748,0,0,0,0,24.4186046511628,0,0,0,0,0,0,0,0,0,13.0132084065326,0,0,0,9.79010605948231,0,0,0,0,0,0,5.8252427184466,3.85909360775777,0,0,0,0,0,4.53203323491039,0,0,0,10.4015981263346,0,0,0,0,0,0,17.6296296296296,13.9215331766408,0,0,0.905469032959073,0,14.7586757080176,4.38748412423508,15.8730158730159,22.8510895883777,0,12.7919911012236,0,0,0,0,0,0,0,23.6252002135611,15.4350354160059,23.7691655751599,0,18.072673861677,0,0,0,0,5.07311250373023,0,0,0,0,15.7413220916674,0,17.7127634715147,9.64984835952578,13.136511375948,7.82732447817837,0,0,0,30.467356403853,10.7018842147208,0,0,0,0,0,0,0,0,0,16.7625192874176,0,15.8014444754798,0,0,0,0.429603593048233,14.3562971939965,14.4884973078806,0,0,19.2729265619291,0,0,0,20.2306291725673,11.4682884448306,0,0,0,0,0,0.421674045962471,5.13330021526743,0,0,26.0665425402736,16.5402444163506,11.4661781667684,0,36.0223288057716,0,0,0,0,27.8760805244532,15.354345897149,27.7423469387755,0,0,0,10.3441962651044,35.3849049501223,0,21.7235305629852,0,7.22086292295757,0,0,0,0,16.6391184573003,0,16.6970730546522,0,0,0,0,0,18.5814185814186,0,0,26.5117894493112,0,0,19.6183049456187,0,0
"Fosfomycin thiol transferases",0,0,0,0,0,0,0.140318054256314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407331975560081,0,0,0,0,0,0,0,0,0.672706072293479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Multi-drug RND efflux pumps",8.18231407964119,1.50975951687695,0,1.404099971918,0,0,0,2.08533846647417,0,3.01955159658791,0,0,9.72955672907665,0,0,0,0,0,0,0,0,5.12929357246454,2.43943472409152,0,4.53612701155632,0,0.875401225561716,7.74548481667813,0,4.87456901676376,0,0,0,0,0,0,5.2123340283112,3.43078758949881,0,0,0,0,0,0,0,0,0,6.42143944174307,0,4.53621148130768,0,6.47720581398952,0,0,0,0,7.39664082687338,0,0,0,0,0,0,0,0,0,18.0232936430477,0,0,0,3.18920121634651,0,0,0,0,0,0,6.74501788451712,0,0,0,0,0,0,0,0,0,0,7.23289935937177,0,0,0,0,0,0,4.40740740740741,2.80238654854457,0,0,0,0,3.6697247706422,18.4736173652003,3.02663438256659,0,0,2.78086763070078,0,0,0,0,0,0,0,2.40256273358249,0,5.39332768318052,0,11.7504310620091,0,0,0,0,0,0,0,0,0,12.3329446587138,0,4.58008131981119,0,2.09913326110509,7.82732447817837,0,0,0,7.17088833392793,4.04166903853817,0,0,0,0,0,0.673889378466642,0,0,0,2.52489830270725,0,6.90315629863134,0.751173708920188,0,0,0.70298769771529,4.19502190733663,5.77581987273617,0,0,3.28827183047132,0.982581509602501,0,0,4.85535100141614,4.25716768027802,0,0,0,0,0,0,0,0,0,7.32615558973529,7.37463126843658,9.49860913223421,0,8.18185482245778,0,0,0,0,7.59993038231711,7.40712163882566,3.40136054421769,0,0,0,4.76016111314537,4.89365706757011,0,6.03431404527366,0,2.56609178253864,0,4.13143735588009,0,0,0,0,4.04537161894186,0,0,0,0,0,5.27472527472527,0,0,7.06209238606105,0,0,5.13030987071619,0,0
"Peroxide resistance stress protein",20.6073095339111,4.20575865415723,0,2.34016661986333,0,0,0.187090739008419,8.82258581969843,0,0,0,0,24.9959993598976,0,0,0,0,0,0,0,0,12.7347978350844,7.907133243607,0.458085203847916,12.7443568419916,0.251041823567806,0.364750510650715,13.0659813963589,0,8.32243490666984,0.299255601690794,0.98570724494825,0,0,0,0,13.4149017886536,5.66825775656325,1.48972092561327,0,0,0,0,0,0.221827861579414,0,0,12.9542333246724,0.612536582045872,2.03347411231034,0.431406384814495,12.1796262435305,0,0,0,0.5329543435779,17.0219638242894,0,0,0,0,0,0,0,0,0.816326530612245,7.80792504391958,0,0.0897182845863987,0,6.00756508195505,0,0,0,0,0,0,4.70107307102708,3.76014248961013,0,0,0,0,0,0,0,0,0,4.4086243714266,0,0,0.395927601809955,0,0,0,10.5185185185185,9.22075574037245,0,0,0,0,11.5676106900678,4.38748412423508,8.20554210384719,5.75060532687651,0,8.52799406748239,0,0,0,0.946372239747634,0,0,1.04829128520512,5.20555258942872,3.17158261972724,13.05955774713,0,10.3135576984482,0,0,0,0,1.88998308962499,0,0,0.799467021985343,0,9.73181451251233,0,10.0948731130532,3.17066446098704,8.53196099674973,4.7438330170778,0,0,0,23.1537638244738,8.14026299311208,0,0,0,0,0,0,0.322341488572994,0,0,8.83714405947538,0,10.1751725789075,0,0.418285031371377,0,0,6.7120350517386,4.60107684777288,0,0,12.879064669346,0.312639571237159,0,0,6.27149504349585,3.30147697654214,0,0,0,0,0,0,0.938345200640283,0,0,18.8618149437384,5.05689001264222,7.87027613813692,0,25.4624964733384,0,0,0,0,20.798282763822,10.0304772192431,13.0739795918367,0,0,0,7.50640790919077,10.257858083945,0,16.0153956552939,0,0,0,2.49807840122982,0,0,6.17079889807163,0,10.4307130958991,0,0,0,0,0,9.79020979020979,0,0,15.8607648670551,0,0,12.600041042479,0,0
